ingredient_code,ingredient_description,Alcohol,Caffeine,Calcium,Carbohydrate,"Carotene, alpha","Carotene, beta",Cholesterol,"Choline, total",Copper,"Cryptoxanthin, beta",Energy,"Fatty acids, total monounsaturated","Fatty acids, total polyunsaturated","Fatty acids, total saturated","Fiber, total dietary","Folate, DFE","Folate, food","Folate, total",Folic acid,Iron,Lutein + zeaxanthin,Lycopene,Magnesium,Niacin,Phosphorus,Potassium,Protein,Retinol,Riboflavin,Selenium,Sodium,"Sugars, total",Theobromine,Thiamin,Total Fat,"Vitamin A, RAE",Vitamin B-12,"Vitamin B-12, added",Vitamin B-6,Vitamin C,Vitamin D (D2 + D3),Vitamin E (alpha-tocopherol),"Vitamin E, added",Vitamin K (phylloquinone),Water,Zinc,10:0,12:0,14:0,16:0,16:1,18:0,18:1,18:2,18:3,18:4,20:1,20:4,20:5 n-3,22:1,22:5 n-3,22:6 n-3,4:0,6:0,8:0,ingredient_description_first,ingredient_description_second,ingredient_description_third
6956,"Soup, tomato, canned, condensed, reduced sodium",0.0,0,13,13.41,0,235,0,12.8,0.159,0,65,0.179,0.189,0.155,1.2,0,0,0,0,1.11,90,10920,14,1.032,29,229,1.61,0,0.063,5.1,22,8.11,0,0.039,0.56,20,0.0,0.0,0.086,12.9,0.0,0.34,0.0,3.2,82.5,0.25,0.0,0.0,0.013,0.089,0.015,0.025,0.087,0.146,0.028,0.0,0.031,0.0,0.0,0.018,0.0,0.0,0.0,0.005,0.0,Soup, tomato," canned, condensed, reduced sodium"
6963,Fish broth,0.0,0,30,0.4,0,0,0,9.2,0.051,0,16,0.108,0.245,0.133,0.0,4,4,4,0,0.21,0,0,1,1.37,30,86,2.0,1,0.03,0.7,200,0.09,0,0.0,0.6,1,0.1,0.0,0.01,0.0,0.0,0.15,0.0,0.2,96.0,0.1,0.0,0.0,0.022,0.089,0.026,0.022,0.06,0.006,0.006,0.0,0.014,0.019,0.095,0.008,0.018,0.101,0.0,0.0,0.0,Fish broth,,
6970,"Soup, chicken broth, low sodium, canned",0.0,0,4,1.2,0,0,0,3.1,0.051,0,16,0.274,0.126,0.179,0.0,0,0,0,0,0.21,0,0,1,1.37,30,86,2.0,0,0.03,0.0,30,0.13,0,0.0,0.6,0,0.1,0.0,0.01,0.0,0.0,0.0,0.0,0.0,96.0,0.1,0.0,0.0,0.011,0.137,0.032,0.032,0.232,0.116,0.011,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Soup, chicken broth," low sodium, canned"
6971,"Sauce, worcestershire",0.0,0,107,19.17,1,43,0,2.7,0.2,3,77,0.0,0.0,0.0,0.0,8,8,8,0,5.3,48,0,13,0.7,60,800,0.0,1,0.13,0.5,1300,10.03,0,0.07,0.0,5,0.0,0.0,0.0,13.0,0.0,0.08,0.0,1.0,78.54,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sauce, worcestershire,
6972,"Sauce, tomato chili sauce, bottled, with salt",0.0,0,20,19.79,13,402,0,13.7,0.13,0,92,0.038,0.154,0.045,2.4,9,9,9,0,0.8,1,12819,12,1.6,52,370,2.5,0,0.07,1.1,1338,13.33,0,0.09,0.3,34,0.0,0.0,0.16,16.0,0.0,1.92,0.0,5.2,68.0,0.16,0.0,0.002,0.006,0.027,0.002,0.009,0.036,0.142,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sauce, tomato chili sauce," bottled, with salt"
6976,"Sauce, pasta, spaghetti/marinara, ready-to-serve, low sodium",0.0,0,27,8.06,0,390,2,13.7,0.081,0,51,0.377,0.508,0.17,1.8,13,13,13,0,0.78,190,12665,18,3.917,34,319,1.41,0,0.061,1.1,30,5.5,0,0.024,1.48,33,0.0,0.0,0.173,2.0,0.0,2.4,0.0,13.9,87.39,0.2,0.003,0.001,0.002,0.107,0.003,0.039,0.365,0.429,0.079,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.002,Sauce, pasta," spaghetti/marinara, ready-to-serve, low sodium"
6981,"Soup, bouillon cubes and granules, low sodium, dry",0.0,0,187,64.88,70,264,13,114.5,0.0,1,438,5.365,4.485,3.433,0.2,21,21,21,0,1.03,272,19,56,2.46,166,309,16.7,0,0.43,27.6,1067,14.47,0,0.1,13.89,25,0.3,0.0,0.1,1.1,0.0,0.72,0.0,66.9,2.3,0.09,0.0,0.0,0.01,2.563,0.561,0.661,4.645,4.324,0.13,0.0,0.11,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Soup, bouillon cubes and granules," low sodium, dry"
7005,Blood sausage,0.0,0,6,1.29,0,0,120,72.8,0.04,0,379,15.9,3.46,13.4,0.0,5,5,5,0,6.4,0,0,8,1.2,22,38,14.6,0,0.13,15.5,680,1.29,0,0.07,34.5,0,1.0,0.0,0.04,0.0,1.3,0.13,0.0,0.0,47.3,1.3,0.0,0.03,0.62,8.3,0.88,4.41,15.0,3.2,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Blood sausage,,
7007,"Bologna, beef",0.0,0,21,4.29,6,11,57,29.7,0.053,11,299,12.198,1.182,10.487,0.0,3,3,3,0,1.29,0,11,13,2.321,154,351,10.91,17,0.065,11.6,1013,2.05,0,0.03,26.13,19,1.19,0.0,0.157,15.2,0.7,0.56,0.0,2.4,55.31,1.93,0.031,0.02,0.82,5.887,1.109,3.293,10.429,0.981,0.101,0.004,0.107,0.033,0.004,0.087,0.013,0.0,0.001,0.0,0.001,Bologna, beef,
7013,"Bratwurst, pork, cooked",0.0,0,28,2.85,0,0,74,94.0,0.104,0,333,14.692,2.632,9.998,0.0,3,3,3,0,0.53,0,0,21,4.795,208,348,13.72,2,0.307,39.7,846,0.0,0,0.459,29.18,2,0.73,0.0,0.327,0.0,1.1,0.26,0.0,3.4,51.45,3.25,0.013,0.013,0.335,6.207,0.866,3.429,13.561,2.419,0.099,0.0,0.265,0.114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bratwurst, pork, cooked
7014,"Braunschweiger (a liver sausage), pork",0.0,0,9,3.1,0,0,180,255.9,0.24,0,327,12.731,3.193,9.307,0.0,44,44,44,0,11.2,0,0,11,8.368,168,199,14.5,4220,1.525,58.0,977,0.0,0,0.249,28.5,4220,20.09,0.0,0.33,0.0,1.2,0.35,0.0,1.6,50.6,2.81,0.051,0.111,0.333,5.763,1.025,3.048,11.706,2.852,0.342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Braunschweiger (a liver sausage), pork,
7022,"Frankfurter, beef, unheated",0.0,0,15,2.89,0,0,58,31.9,0.046,0,310,12.1,0.954,11.4,0.0,0,0,0,0,1.14,0,0,12,2.25,128,343,11.7,3,0.154,10.3,872,1.26,0,0.033,28.0,3,0.97,0.0,0.13,0.0,0.9,0.51,0.0,1.8,54.6,2.06,0.015,0.019,0.84,6.33,1.07,3.66,11.8,0.925,0.085,0.003,0.117,0.029,0.003,0.064,0.013,0.0,0.004,0.0,0.005,Frankfurter, beef, unheated
7025,"Frankfurter, turkey",0.0,0,148,3.81,0,0,77,48.4,0.071,0,223,5.736,3.949,4.028,0.0,10,7,9,1,1.47,0,0,14,3.68,172,392,12.23,0,0.181,15.1,911,1.21,0,0.036,17.29,0,0.82,0.0,0.143,0.0,0.6,0.62,0.0,0.0,62.99,1.84,0.0,0.007,0.14,2.697,0.33,1.108,5.313,3.702,0.193,0.0,0.049,0.032,0.0,0.03,0.0,0.0,0.0,0.0,0.0,Frankfurter, turkey,
7028,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)",0.0,0,5,0.27,0,0,41,62.4,0.05,0,101,1.47,0.544,1.12,0.0,0,0,0,0,0.58,0,0,19,5.697,261,425,16.7,0,0.266,31.6,1040,0.0,0,0.336,3.73,0,0.36,0.0,0.394,0.0,0.6,0.29,0.0,0.0,75.7,1.52,0.003,0.001,0.042,0.71,0.09,0.348,1.36,0.447,0.013,0.0,0.027,0.053,0.0,0.0,0.005,0.001,0.0,0.0,0.0,Ham, sliced," pre-packaged, deli meat (96%fat free, water added)"
7031,Ham salad spread,0.0,0,8,10.64,0,0,37,69.0,0.07,0,216,7.171,2.689,5.049,0.0,1,1,1,0,0.59,0,0,10,2.095,120,150,8.68,0,0.12,17.8,1075,0.0,0,0.435,15.53,0,0.76,0.0,0.15,0.0,0.7,1.74,0.0,0.0,62.6,1.1,0.02,0.01,0.159,3.187,0.468,1.673,6.703,2.36,0.329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ham salad spread,,
7034,"Headcheese, pork",0.0,0,16,0.0,0,0,69,104.1,0.122,0,157,5.601,1.134,3.402,0.0,2,2,2,0,1.5,0,0,9,0.44,56,31,13.83,0,0.115,0.1,941,0.0,0,0.023,10.9,0,1.05,0.0,0.19,0.0,0.9,0.25,0.0,3.4,73.84,0.97,0.021,0.014,0.187,2.13,0.574,1.051,5.027,1.003,0.131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Headcheese, pork,
7038,"Knackwurst, knockwurst, pork, beef",0.0,0,11,3.2,0,0,60,55.0,0.06,0,307,12.81,2.92,10.21,0.0,2,2,2,0,0.66,0,0,11,2.734,98,199,11.1,0,0.14,13.5,930,0.0,0,0.342,27.7,0,1.18,0.0,0.17,0.0,1.1,0.57,0.0,1.6,55.3,1.66,0.11,0.09,0.58,5.97,1.28,3.46,11.53,2.48,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Knackwurst, knockwurst," pork, beef"
7043,"Roast beef, deli style, prepackaged, sliced",0.0,0,5,0.64,0,0,51,43.9,0.086,0,115,1.521,0.27,1.318,0.0,5,5,5,0,2.05,0,0,20,5.581,242,647,18.62,3,0.213,14.7,853,0.29,0,0.043,3.69,3,2.04,0.0,0.46,0.0,0.0,0.49,0.0,1.6,73.72,3.2,0.0,0.0,0.085,0.748,0.124,0.429,1.333,0.178,0.018,0.0,0.011,0.037,0.007,0.0,0.012,0.001,0.0,0.0,0.0,Roast beef, deli style," prepackaged, sliced"
